"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
4.641746662E1,4.178462327E-1,2.671869397E-1,-4.380036294E-1
4.643757563E1,4.378606081E-1,3.398087919E-1,-5.620508790E-1
4.645768646E1,4.004205763E-1,-1.536042057E-2,-5.343736410E-1
4.647779546E1,3.059847951E-1,-6.328857541E-1,-5.432957411E-1
4.649790546E1,-3.021634649E-3,-5.048355460E-1,-5.076965094E-1
4.651801546E1,-2.261834145E-1,2.508689463E-1,-3.645399809E-1
4.653812446E1,-1.563626826E-1,6.720358729E-1,-1.959965527E-1
4.655823446E1,1.474375874E-1,5.376472473E-1,-2.146152034E-2
4.657834346E1,5.339643359E-1,4.014956951E-1,8.207872510E-2
4.659845346E1,7.491108775E-1,1.677759588E-1,3.009313047E-1
4.661856246E1,7.843297124E-1,-1.840258241E-1,5.529707670E-1
4.663867246E1,6.323714256E-1,-4.732331336E-1,5.886630416E-1
4.665878246E1,3.335217535E-1,-5.695752501E-1,4.698754847E-1
4.667889146E1,-1.104643568E-2,-4.244835675E-1,2.739308774E-1
4.669900146E1,-1.966363937E-1,7.016745210E-2,8.134593815E-2
4.671911046E1,-1.230124310E-1,3.858976662E-1,8.250512183E-3
4.673922046E1,8.492069691E-2,3.609021902E-1,6.613557786E-2
4.675933046E1,3.501456082E-1,1.964698732E-1,1.445069909E-1
4.677943946E1,5.784925818E-1,5.695764348E-2,1.781135648E-1
4.679954946E1,7.507737875E-1,-9.266015887E-2,1.632166058E-1
4.681965846E1,8.035025597E-1,-2.543289661E-1,8.275392652E-2
4.683976846E1,7.759963274E-1,-3.246631324E-1,-3.724008426E-2
4.685987746E1,7.635444999E-1,-2.412341088E-1,-1.534399539E-1
4.687998746E1,7.423753738E-1,-1.305975020E-1,-2.300180048E-1
4.690009746E1,6.887524128E-1,-6.965386868E-2,-2.786599398E-1
4.692020646E1,6.066880226E-1,-3.898821026E-2,-2.997898459E-1
4.694031646E1,5.085880756E-1,2.213148400E-2,-3.221942484E-1
4.696042546E1,4.305506945E-1,9.238135815E-2,-3.591959178E-1
4.698053546E1,3.650263846E-1,9.985150397E-2,-3.808158040E-1
4.700064446E1,4.313300550E-1,-7.591260225E-2,-3.905243576E-1
4.702075446E1,7.619507909E-1,-4.454756081E-1,-1.264220029E-1
4.704086446E1,6.144688725E-1,-8.512614965E-1,4.366287291E-1
4.706097346E1,4.603380859E-1,-6.993085742E-1,5.243448615E-1
4.708108346E1,7.978501916E-1,9.020990729E-1,6.637647748E-2
4.710119246E1,1.132538319E0,1.776272058E0,-2.113853246E-1
4.712130246E1,1.294898272E0,1.031720281E0,-2.671042383E-1
4.714141146E1,1.593448400E0,-3.571677804E-1,-1.229471266E-1
4.716152146E1,2.029473543E0,-1.132390022E0,1.966163963E-1
4.718163146E1,2.352738857E0,-7.660460472E-1,3.205933273E-1
4.720174046E1,2.506657124E0,4.130295292E-2,2.181701958E-1
4.722185046E1,2.515961885E0,3.080955744E-1,1.238144487E-1
4.724195946E1,2.500392437E0,6.279458106E-2,9.042602777E-2
4.726206946E1,2.448626757E0,-2.640373707E-1,8.740538359E-2
4.728217946E1,2.425755024E0,-3.902336657E-1,1.564992070E-1
4.730228846E1,2.463829041E0,-3.819765151E-1,2.794278562E-1
4.732239846E1,2.503426790E0,-3.295397460E-1,4.005724192E-1
4.734250746E1,2.541350365E0,-2.380652130E-1,4.534524679E-1
4.736261746E1,2.555175543E0,-1.074247733E-1,4.488724470E-1
4.738272646E1,2.531504393E0,-3.248228133E-2,4.152907133E-1
4.740283646E1,2.502176523E0,-4.662191495E-2,3.914442062E-1
4.742294646E1,2.456508875E0,-8.928341419E-2,3.937586248E-1
4.744305546E1,2.370047808E0,-1.010329947E-1,4.069716930E-1
4.746316521E1,2.302722216E0,-9.469115734E-2,4.087279141E-1
4.748327421E1,2.292354345E0,-7.321892679E-2,3.869508803E-1
4.750338421E1,2.265997887E0,-9.519519657E-2,3.432562053E-1
4.752349421E1,2.209070206E0,-1.239953339E-1,3.170882761E-1
4.754360321E1,2.135382175E0,-7.209326327E-2,2.972881496E-1
4.756371321E1,2.090286016E0,1.141967624E-2,2.998492122E-1
4.758382221E1,2.061198235E0,4.907365516E-2,3.253944516E-1
4.760393221E1,2.020803690E0,1.031832211E-2,3.179441392E-1
4.762404121E1,1.939642668E0,-3.716442361E-2,2.919143438E-1
4.764415121E1,1.785279751E0,-7.894306630E-2,3.095127046E-1
4.766426121E1,1.640056729E0,-1.191887110E-1,3.552629948E-1
4.768437021E1,1.553267479E0,-1.548635364E-1,3.704486191E-1
4.770448021E1,1.489637136E0,-9.526526928E-2,3.282068670E-1
4.772458921E1,1.463338375E0,-2.164100669E-2,2.721953988E-1
4.774469921E1,1.466045022E0,-9.453381412E-3,2.557251751E-1
4.776480921E1,1.462022185E0,-1.766285114E-2,2.811367512E-1
4.778491821E1,1.409689188E0,-1.536558848E-2,2.951937020E-1
4.780502821E1,1.329096675E0,2.818928286E-2,2.848926485E-1
4.782513721E1,1.241335392E0,7.122623175E-2,2.564418316E-1
4.784524721E1,1.158846498E0,8.194403350E-2,2.314323783E-1
4.786535621E1,1.081760406E0,6.505047530E-2,2.159559876E-1
4.788546621E1,9.992157817E-1,4.302382469E-2,1.948238760E-1
4.790557621E1,9.126668572E-1,4.935105890E-2,1.602039188E-1
4.792568521E1,8.077341318E-1,7.333394140E-2,1.248037219E-1
4.794579521E1,6.994704008E-1,7.135883719E-2,1.029859260E-1
4.796590421E1,6.007816792E-1,4.256330058E-2,1.014229059E-1
4.798601421E1,5.225944519E-1,1.335824467E-2,1.053523123E-1
4.800612321E1,4.605654776E-1,1.662316360E-2,9.988044947E-2
