"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.630608042E0,-3.138587475E-1,6.409886479E-2,-2.340736985E-1
7.650722042E0,-2.408849746E-1,1.190592302E-3,-2.144660503E-1
7.670836042E0,-2.660265267E-1,-4.636638984E-2,-8.409059793E-2
7.690950042E0,-3.875196576E-1,-7.924936712E-2,1.381254792E-1
7.711064042E0,-4.905577004E-1,-5.192431808E-2,3.268274665E-1
7.731177042E0,-5.291938186E-1,1.030202769E-2,3.751690984E-1
7.751291042E0,-5.475249290E-1,1.106666848E-1,3.104951084E-1
7.771405042E0,-5.523802638E-1,2.107337117E-1,1.866410375E-1
7.791519042E0,-5.432913303E-1,1.965862811E-1,4.453207180E-2
7.811632042E0,-5.159861445E-1,3.468893468E-2,-4.046850838E-3
7.831746042E0,-4.864245355E-1,-1.064556688E-1,5.789050087E-2
7.851860042E0,-4.733260572E-1,-1.459430903E-1,1.700658202E-1
7.871974042E0,-4.650726020E-1,-1.366506368E-1,2.696630955E-1
7.892087042E0,-4.654814601E-1,-1.142153218E-1,3.065482676E-1
7.912201042E0,-4.528435767E-1,-1.089246869E-1,2.992686629E-1
7.932315042E0,-4.608164132E-1,-1.156409159E-1,2.731406987E-1
7.952429042E0,-4.568089247E-1,-1.110933572E-1,2.278984487E-1
7.972542042E0,-2.819824815E-1,2.683043778E-1,-4.310540855E-2
7.992656042E0,-1.468661278E-1,9.621779323E-1,-5.712687969E-1
8.012770042E0,-1.174460799E-1,6.242724061E-1,-8.053765893E-1
8.032884042E0,-9.389551356E-3,-4.586584568E-1,-6.552603245E-1
8.052996542E0,-1.148502305E-1,-7.939447761E-1,-4.028050601E-1
8.073110542E0,-2.958452702E-1,-6.884219646E-1,-1.389306188E-1
8.093224542E0,-5.637564659E-1,-2.759903073E-1,9.300055355E-2
8.113338542E0,-9.580269456E-1,2.069631964E-1,2.468143255E-1
8.133451542E0,-1.242387772E0,3.415948451E-1,3.704174459E-1
8.153565542E0,-1.303818464E0,3.705040514E-1,3.778170049E-1
8.173679542E0,-1.212208867E0,4.077448249E-1,3.338009119E-1
8.193792542E0,-1.053560495E0,3.299759328E-1,3.037987351E-1
8.213906542E0,-8.500522971E-1,1.960829496E-1,2.314371020E-1
8.234020542E0,-6.298039556E-1,2.370650023E-1,1.827868968E-1
8.254134542E0,-3.936029673E-1,3.386752903E-1,1.221340373E-1
8.274247542E0,-1.719732434E-1,3.810951710E-1,7.953241467E-2
8.294361542E0,4.297345877E-3,3.661790788E-1,4.203745723E-2
8.314475542E0,9.901151806E-2,2.886418104E-1,1.006752625E-2
8.334588542E0,1.225050539E-1,1.582148224E-1,-2.612964809E-2
8.354702542E0,9.838628024E-2,2.758083120E-2,-6.371810287E-2
8.374816542E0,3.165014088E-2,-9.263273329E-3,-7.528676838E-2
8.394929542E0,-4.268731922E-2,1.268571615E-2,-8.137064427E-2
8.415043542E0,-6.534883380E-2,-1.826053113E-2,-9.877794981E-2
8.435157542E0,-2.459022962E-2,-6.376247108E-2,-1.324613839E-1
8.455271542E0,7.581596822E-2,-1.185785756E-1,-1.648499817E-1
8.475384542E0,1.625101715E-1,-1.809038222E-1,-1.754739881E-1
8.495498542E0,1.968349218E-1,-2.086476237E-1,-1.532679200E-1
8.515612542E0,1.611261070E-1,-2.045761645E-1,-1.006189063E-1
8.535725542E0,7.195987552E-2,-2.155532390E-1,-2.342861146E-2
8.555839542E0,-4.820244759E-2,-2.717012763E-1,5.818196014E-2
8.575953542E0,-1.938426793E-1,-2.909672558E-1,1.355533600E-1
8.596066542E0,-3.958004713E-1,-2.163345963E-1,1.913824081E-1
8.616180542E0,-6.345692873E-1,-9.934522957E-2,1.413226128E-1
8.636294542E0,-8.961863518E-1,1.434526145E-1,1.434102952E-1
8.656407542E0,-1.165177941E0,3.548219502E-1,4.346073866E-1
8.676521542E0,-1.287921309E0,2.163733095E-1,7.702150345E-1
8.696635542E0,-1.135994911E0,9.713358432E-2,9.036372900E-1
8.716748542E0,-7.674368620E-1,1.221895888E-1,8.618860245E-1
8.736862542E0,-5.050319433E-1,1.800385714E-1,6.332224011E-1
8.756976542E0,-3.699869812E-1,1.505872160E-1,3.167911768E-1
8.777089542E0,-1.997776926E-1,-2.454411983E-2,4.668460041E-2
8.797203542E0,4.013951868E-2,-2.494494021E-1,-1.536988318E-1
8.817316542E0,1.596883386E-1,-5.092942119E-1,-2.041998655E-1
8.837430542E0,8.513071388E-2,-5.304201841E-1,-1.475745440E-1
8.857544542E0,-2.255201936E-1,-3.699469268E-1,-4.428840801E-2
8.877657542E0,-5.831727386E-1,-2.366825640E-1,9.138424695E-2
8.897771542E0,-8.691719174E-1,-8.839042485E-2,1.361692548E-1
8.917885542E0,-1.013472199E0,1.845161989E-2,1.304276437E-1
8.937998542E0,-1.048395276E0,5.799444020E-2,1.180556715E-1
8.958112542E0,-1.009778500E0,8.614448458E-2,1.082228795E-1
8.978226542E0,-9.487553835E-1,1.195580289E-1,8.636951447E-2
8.998339542E0,-9.306334853E-1,6.893156469E-2,7.539986074E-2
9.018453542E0,-9.693377614E-1,-6.128016114E-2,1.397734880E-1
9.038566542E0,-9.929521680E-1,-1.448300183E-1,2.856310010E-1
9.058684583E0,-9.954900742E-1,-8.299964666E-2,4.078614414E-1
9.078798583E0,-9.176613092E-1,2.774997056E-2,4.546198845E-1
9.098911583E0,-7.935856581E-1,1.410061866E-1,3.798453808E-1
9.119025583E0,-6.196470857E-1,2.993254066E-1,2.278693318E-1
9.139138583E0,-4.203040004E-1,2.638066113E-1,9.711141139E-2
9.159252583E0,-3.421133757E-1,-3.936052322E-2,2.529022284E-2
9.179366583E0,-3.648566008E-1,-1.583674997E-1,9.396369755E-2
9.199479583E0,-4.684284031E-1,-1.836804301E-1,2.273006737E-1
9.219593583E0,-5.594902039E-1,-1.484074593E-1,3.604938388E-1
9.239706583E0,-6.387732625E-1,-2.108887210E-2,4.610027373E-1
9.259820583E0,-7.088408470E-1,1.051581502E-1,4.987724125E-1
9.279934583E0,-7.462471724E-1,1.246011108E-1,4.549906254E-1
9.300047583E0,-5.738250613E-1,3.766858280E-1,2.182741463E-1
9.320161583E0,-3.776591122E-1,9.983767867E-1,-3.903094232E-1
9.340274583E0,-5.692632124E-2,7.093158364E-1,-8.451876640E-1
9.360388583E0,2.136707753E-1,-2.626613677E-1,-7.103311419E-1
9.380502583E0,1.125302911E-1,-7.015135884E-1,-3.068349957E-1
9.400615583E0,-9.505899996E-2,-8.466585875E-1,3.672815487E-2
9.420729583E0,-2.696711123E-1,-6.297289729E-1,2.775311172E-1
9.440842583E0,-4.746490121E-1,-2.016083524E-2,3.709345162E-1
9.460956583E0,-7.447722554E-1,4.099336863E-1,3.396489322E-1
9.481069583E0,-8.883000612E-1,5.076832175E-1,2.590920329E-1
9.501183583E0,-8.235534430E-1,2.631068826E-1,2.102337182E-1
9.521297583E0,-6.103714108E-1,-3.684795275E-2,2.323481739E-1
9.541410583E0,-3.625309169E-1,-2.172127664E-1,2.209862024E-1
9.561524583E0,-1.725977808E-1,-2.448226213E-1,2.425432503E-1
9.581637583E0,-5.695036054E-2,-8.458614349E-2,2.968874276E-1
9.601751583E0,7.697916031E-2,1.128954291E-1,2.540102303E-1
9.621864583E0,2.139110118E-1,2.590360940E-1,1.293205917E-1
9.641978583E0,3.050067127E-1,3.257542551E-1,-2.797985449E-3
9.662091583E0,3.497575223E-1,2.395273000E-1,-1.119837165E-1
9.682205583E0,3.846397996E-1,5.570466816E-2,-1.612991095E-1
9.702318583E0,4.317666888E-1,-9.604753554E-2,-1.689172685E-1
9.722432583E0,4.261341691E-1,-5.720464140E-2,-1.464214623E-1
9.742546583E0,3.976252377E-1,8.341906965E-2,-1.512010694E-1
9.762659583E0,3.905023634E-1,1.147942171E-1,-2.067269981E-1
9.782773583E0,4.280369282E-1,2.684075758E-2,-2.899959087E-1
9.802886583E0,4.839619696E-1,-1.290670782E-1,-3.471572101E-1
9.823000583E0,5.157603025E-1,-2.329843044E-1,-3.563311696E-1
9.843113583E0,4.824847579E-1,-2.553871274E-1,-2.986933589E-1
9.863227583E0,3.753908277E-1,-2.267179489E-1,-1.972960383E-1
9.883340583E0,2.390659302E-1,-2.358160764E-1,-6.758259982E-2
9.903454583E0,1.049280241E-1,-3.271828294E-1,3.660601750E-2
9.923567583E0,1.071001031E-2,-4.382487237E-1,9.209991246E-2
9.943681583E0,-6.443850696E-2,-5.554842949E-1,9.509526938E-2
9.963794583E0,-1.659181118E-1,-5.983526707E-1,1.000557914E-1
9.983908583E0,-3.218956590E-1,-4.657602310E-1,4.352790862E-2
1.000402158E1,-5.701951385E-1,2.001568303E-2,1.155636609E-1
1.002413558E1,-7.743993402E-1,4.424121976E-1,4.734247625E-1
1.004424858E1,-9.165279865E-1,1.994845867E-1,8.256782293E-1
1.006435917E1,-8.616964221E-1,3.391015530E-2,9.022078514E-1
1.008447217E1,-5.961610675E-1,2.296817899E-1,7.747969627E-1
1.010458617E1,-3.523416221E-1,3.132819831E-1,4.785740972E-1
1.012469917E1,-2.011370510E-1,1.042622626E-1,1.834240854E-1
1.014481317E1,4.740836844E-2,-1.189912558E-1,-2.688333206E-2
1.016492617E1,3.283905685E-1,-2.753892243E-1,-1.111992076E-1
1.018504017E1,4.511973560E-1,-4.062148631E-1,-9.805967659E-2
1.020515317E1,2.948487103E-1,-3.422176838E-1,-6.296442822E-3
1.022526717E1,-1.778621078E-1,-8.203428239E-2,9.939323366E-2
1.024538017E1,-6.392353773E-1,6.959085166E-2,1.808338612E-1
1.026549417E1,-8.919183612E-1,1.119558737E-1,1.322070807E-1
1.028560717E1,-9.734534025E-1,1.577314287E-1,1.832143031E-2
1.030572117E1,-9.901791215E-1,1.877169162E-1,-5.312678218E-2
1.032583417E1,-9.933050871E-1,1.601609141E-1,-5.722641572E-2
1.034594817E1,-9.961270690E-1,1.349550337E-1,-3.701403504E-3
1.036606117E1,-1.020138025E0,6.631244719E-2,9.240115434E-2
1.038617517E1,-1.074932456E0,-8.841688186E-2,2.556448281E-1
1.040628817E1,-1.138833761E0,-1.582270712E-1,4.454919100E-1
1.042640117E1,-1.167713642E0,-1.299785078E-1,5.581097007E-1
1.044651517E1,-1.103583336E0,-7.257506251E-2,5.633054972E-1
1.046662817E1,-9.678667784E-1,-1.222849824E-2,4.909910858E-1
1.048674217E1,-8.174778819E-1,5.535489880E-3,3.976474404E-1
1.050685517E1,-6.671448350E-1,3.276908025E-2,3.119237125E-1
1.052696917E1,-5.718307495E-1,3.460565209E-2,2.700423300E-1
1.054708217E1,-5.447612405E-1,-5.093253031E-2,2.675157189E-1
1.056719617E1,-5.239282250E-1,-1.546760499E-1,2.723207176E-1
1.058730917E1,-4.670068324E-1,-2.003818303E-1,2.894043326E-1
1.060742217E1,-4.101347923E-1,-1.339626461E-1,3.101023734E-1
1.062753617E1,-3.664370179E-1,-3.560566902E-2,3.279550672E-1
1.064764917E1,-2.409898341E-1,1.797164828E-1,2.018412203E-1
1.066776317E1,-1.108419374E-1,6.530903578E-1,-1.612224430E-1
1.068787617E1,-2.205844410E-2,7.535374165E-1,-5.731145740E-1
1.070799017E1,2.182848006E-1,-1.124545038E-1,-5.877581835E-1
1.072810317E1,2.566255629E-1,-5.620129108E-1,-4.331968427E-1
1.074821717E1,1.587823033E-1,-6.138054729E-1,-2.311601639E-1
1.076833017E1,3.932454158E-3,-5.877239704E-1,-5.618784204E-2
1.078844317E1,-1.995039731E-1,-3.526811004E-1,7.103618979E-2
1.080855717E1,-4.842574298E-1,1.634125710E-1,1.285669655E-1
1.082867017E1,-7.227675319E-1,4.443189800E-1,1.385543346E-1
1.084878417E1,-7.728509307E-1,4.149727225E-1,8.684478700E-2
1.086889717E1,-6.230207086E-1,2.557526231E-1,1.035794392E-1
1.088901017E1,-3.818966448E-1,8.513758332E-2,1.581629068E-1
1.090912417E1,-1.367838085E-1,-7.627683133E-2,1.976645589E-1
1.092923717E1,-7.273582276E-3,-8.527757972E-2,3.209057450E-1
1.094935117E1,6.128529087E-2,6.877254695E-2,4.039091468E-1
1.096946417E1,1.858525574E-1,1.879965067E-1,3.851866126E-1
1.098957717E1,3.444077969E-1,2.809458971E-1,2.886479497E-1
1.100969117E1,4.555767477E-1,2.924171388E-1,1.407705098E-1
1.102980417E1,5.140790343E-1,2.071825564E-1,-1.848581620E-2
1.104991817E1,5.278147459E-1,9.146185964E-2,-1.284710914E-1
1.107003192E1,5.323656201E-1,3.087289073E-2,-2.009379417E-1
1.109014492E1,5.271486640E-1,6.867931038E-2,-2.495951205E-1
1.111025892E1,4.942753911E-1,1.407597214E-1,-2.960024178E-1
1.113037192E1,4.575598538E-1,1.461251527E-1,-3.530845642E-1
1.115048592E1,4.628344476E-1,1.362923384E-1,-3.914258480E-1
1.117059892E1,5.252254009E-1,7.639311999E-2,-3.907107711E-1
1.119071192E1,5.808104277E-1,1.047633588E-2,-3.636731505E-1
1.121082592E1,5.433169007E-1,3.788655996E-2,-2.815825343E-1
1.123093892E1,4.480475187E-1,6.451261044E-2,-1.527067721E-1
1.125105192E1,3.419276178E-1,-1.735183969E-2,-2.804041654E-2
1.127116592E1,2.353822887E-1,-2.038670331E-1,4.180232435E-2
1.129127892E1,1.436449289E-1,-3.420111537E-1,5.825334415E-2
1.131139292E1,5.679829419E-2,-4.356351495E-1,5.601647124E-2
1.133150592E1,-6.215576828E-2,-4.983353317E-1,4.137774557E-2
1.135161892E1,-1.706497967E-1,-3.632450104E-1,-6.863611192E-2
1.137173292E1,-4.500882030E-1,2.437263876E-1,-3.038745932E-2
1.139184592E1,-6.083361506E-1,4.619566500E-1,3.465347886E-1
1.141195892E1,-6.226935387E-1,5.676735565E-2,6.965230107E-1
1.143207292E1,-3.703000546E-1,1.059394702E-2,8.144872785E-1
1.145218592E1,-2.708499134E-2,1.509189904E-1,6.880637407E-1
1.147229992E1,1.819325238E-1,3.001891077E-1,4.345168769E-1
1.149241292E1,3.843307197E-1,1.296063215E-1,1.369100213E-1
1.151252592E1,6.715474725E-1,-1.451108456E-1,-1.266524494E-1
1.153263992E1,9.304964542E-1,-3.080448210E-1,-3.117613494E-1
1.155275292E1,1.022684097E0,-4.298948348E-1,-3.869564831E-1
1.157286592E1,8.563728333E-1,-4.195753634E-1,-3.030948043E-1
1.159297992E1,3.964786530E-1,-2.100230604E-1,-1.953460127E-1
1.161309292E1,3.225406259E-2,-3.411845863E-2,-8.971107751E-2
1.163320592E1,-1.828470677E-1,1.127514988E-1,-4.210401326E-2
1.165331992E1,-2.961947620E-1,1.906741410E-1,-9.309374541E-2
1.167343292E1,-3.373237550E-1,1.953258067E-1,-1.649745703E-1
1.169354592E1,-3.537274003E-1,1.639914215E-1,-1.910013258E-1
1.171365992E1,-3.954100609E-1,9.755290300E-2,-1.635895073E-1
1.173377292E1,-4.845955074E-1,-1.048465446E-1,-6.876562536E-2
1.175388592E1,-5.458459854E-1,-2.785155773E-1,1.003066674E-1
1.177399992E1,-5.988642573E-1,-2.558488250E-1,2.665367723E-1
1.179411292E1,-6.654818058E-1,-1.108995229E-1,3.602181375E-1
1.181422592E1,-6.907099485E-1,7.286586612E-2,3.476389945E-1
1.183433992E1,-6.522107124E-1,2.714495361E-1,2.524914443E-1
1.185445292E1,-5.373552442E-1,3.054649234E-1,1.276617348E-1
1.187456592E1,-4.218840003E-1,1.397534162E-1,5.683073029E-2
1.189467892E1,-3.581489325E-1,-5.814324692E-2,6.292364746E-2
1.191479292E1,-3.550938070E-1,-1.865801364E-1,1.428272575E-1
1.193490592E1,-3.416366875E-1,-2.284368277E-1,2.424925566E-1
1.195501892E1,-2.952853739E-1,-1.815838367E-1,2.828398645E-1
1.197513292E1,-2.475718409E-1,-9.926088899E-2,2.922973335E-1
1.199524592E1,-1.570815742E-1,1.257415861E-2,1.933751404E-1
1.201535892E1,-1.047467906E-2,5.761693716E-1,-1.931772828E-1
1.203547292E1,1.126993373E-1,8.033130765E-1,-6.160959601E-1
1.205558592E1,2.733566761E-1,-2.053339332E-1,-5.375044346E-1
1.207569817E1,1.888887584E-1,-8.386772275E-1,-2.955408096E-1
1.209581117E1,1.385531388E-2,-7.796480060E-1,-5.753109604E-2
1.211592517E1,-1.883075684E-1,-6.771427989E-1,8.419957757E-2
1.213603817E1,-3.568150401E-1,-2.759318650E-1,8.320863545E-2
1.215615117E1,-5.236001611E-1,3.109960556E-1,4.465119541E-2
1.217626517E1,-6.262959242E-1,5.400769711E-1,-2.695933729E-2
1.219637817E1,-5.427269936E-1,3.942254186E-1,-9.342437983E-2
1.221649117E1,-2.899665833E-1,1.444394290E-1,-4.699748009E-2
1.223660417E1,3.040780686E-2,-1.132807806E-1,7.245358825E-2
1.225671817E1,2.985545695E-1,-2.457765341E-1,2.294457406E-1
1.227683117E1,4.247857034E-1,-1.519910544E-1,3.421644270E-1
1.229694417E1,5.233823657E-1,5.194435641E-2,3.151758313E-1
1.231705817E1,6.282166839E-1,1.778119206E-1,1.498519927E-1
1.233717117E1,7.021583319E-1,2.191188484E-1,-5.483704433E-2
1.235728417E1,7.379730344E-1,1.814481765E-1,-2.451570779E-1
1.237739717E1,7.557551265E-1,9.961332381E-2,-4.003388584E-1
1.239751117E1,7.690542936E-1,4.547936842E-2,-4.800338745E-1
1.241762417E1,7.608532310E-1,3.203459829E-2,-4.906305373E-1
1.243773717E1,7.065887451E-1,7.326687872E-2,-4.488039315E-1
1.245785017E1,6.078663468E-1,8.993308991E-2,-4.033950865E-1
1.247796417E1,4.927718341E-1,1.088663787E-1,-3.608204126E-1
1.249807717E1,4.101068377E-1,1.281055510E-1,-3.106583953E-1
1.251819017E1,3.819475770E-1,9.843759984E-2,-2.556904256E-1
1.253830317E1,3.814428747E-1,6.688111462E-3,-2.038071156E-1
1.255841717E1,3.626989126E-1,-9.945854545E-2,-1.398146152E-1
1.257853017E1,3.192499280E-1,-1.715685278E-1,-6.874551624E-2
1.259864317E1,2.635774910E-1,-2.442885488E-1,6.067019887E-3
1.261875617E1,1.756680012E-1,-3.130396008E-1,4.695805255E-3
1.263887017E1,8.469587564E-2,-3.389298916E-1,-7.733135670E-2
1.265898317E1,-1.711807563E-3,-3.572951555E-1,-1.910037696E-1
1.267909617E1,-8.716528118E-2,-2.187794149E-1,-3.189229071E-1
1.269920917E1,-2.910552323E-1,2.773815691E-1,-1.860329807E-1
1.271932217E1,-4.625101686E-1,3.241561651E-1,3.154116869E-1
1.273943617E1,-5.595369339E-1,1.050209254E-2,6.987125874E-1
1.275954917E1,-4.985949695E-1,9.853983298E-3,8.662568927E-1
1.277966217E1,-4.077462554E-1,3.248097301E-1,7.903357148E-1
1.279977517E1,-3.161807060E-1,4.899608791E-1,4.910140932E-1
1.281988917E1,-1.801057309E-1,2.738892138E-1,1.032205671E-1
1.284000217E1,4.917839542E-2,-1.125627011E-1,-1.624715328E-1
1.286011517E1,2.936818898E-1,-2.586317956E-1,-2.593994141E-1
1.288022817E1,4.565049708E-1,-2.702303231E-1,-2.512729764E-1
1.290034117E1,4.104501307E-1,-2.645237446E-1,-1.501076221E-1
1.292045517E1,1.109062210E-1,-1.254801899E-1,-3.443659749E-3
1.294056817E1,-2.669149041E-1,1.934521273E-2,9.624908119E-2
1.296068117E1,-5.691579580E-1,7.455700636E-2,1.298887432E-1
1.298079417E1,-7.512053847E-1,8.416154981E-2,8.032619208E-2
1.300090817E1,-8.296807408E-1,8.857004344E-2,1.329148654E-2
1.302102117E1,-8.423087001E-1,8.955702186E-2,5.451802630E-3
1.304113417E1,-8.492779732E-1,1.083755270E-1,4.372885078E-2
1.306124746E1,-8.697955608E-1,9.246765077E-2,1.175906658E-1
1.308136046E1,-8.852853775E-1,-6.648758426E-4,2.222588509E-1
1.310147346E1,-9.113734961E-1,-1.131296828E-1,3.734557927E-1
1.312158746E1,-9.328976274E-1,-1.174839139E-1,4.763325155E-1
1.314170046E1,-9.238288999E-1,-2.303322311E-3,5.160902739E-1
1.316181346E1,-8.139947057E-1,1.655693501E-1,4.528346360E-1
1.318192646E1,-6.076224446E-1,2.396139503E-1,2.882617712E-1
1.320203946E1,-4.029310048E-1,1.282967925E-1,1.148209274E-1
1.322215346E1,-2.905628979E-1,-3.644458205E-2,5.533882976E-2
1.324226646E1,-3.010183871E-1,-1.565084755E-1,1.239389554E-1
1.326237946E1,-3.618181348E-1,-1.708585620E-1,2.542033494E-1
1.328249246E1,-4.150536060E-1,-6.751401722E-2,3.343830407E-1
1.330260546E1,-4.476063550E-1,-1.399080455E-2,3.493030667E-1
1.332271846E1,-3.926973045E-1,1.282722689E-2,2.340755314E-1
1.334283246E1,-2.134635150E-1,4.674453139E-1,-9.227602184E-2
1.336294546E1,-7.869978249E-2,8.825338483E-1,-6.392346621E-1
1.338305846E1,5.617148429E-2,-7.155641913E-2,-5.600312352E-1
1.340317146E1,2.760465071E-2,-7.326445580E-1,-3.273654282E-1
1.342328446E1,-1.309455484E-1,-7.359176874E-1,-1.293704361E-1
1.344339846E1,-3.421492875E-1,-7.589951158E-1,3.393013403E-2
1.346351146E1,-5.170184374E-1,-4.308620691E-1,9.022808820E-2
1.348362446E1,-7.416826487E-1,1.712400466E-1,1.122216955E-1
1.350373746E1,-9.211819172E-1,3.928332925E-1,1.313118637E-1
1.352385046E1,-8.832582831E-1,2.318018079E-1,1.180562377E-1
1.354396346E1,-6.351969242E-1,-8.520480245E-3,1.851631552E-1
1.356407646E1,-2.921427488E-1,-2.105960995E-1,2.592446506E-1
1.358419046E1,2.443623170E-2,-2.639210224E-1,3.236632049E-1
1.360430346E1,2.295921445E-1,-8.467751741E-2,3.562423587E-1
1.362441646E1,4.468053281E-1,1.087841094E-1,2.791276872E-1
1.364452946E1,6.651898026E-1,1.910354793E-1,1.300361753E-1
1.366464246E1,8.461853862E-1,1.807447970E-1,-5.115867406E-2
1.368475546E1,9.707450271E-1,8.675497770E-2,-2.166122943E-1
1.370486846E1,1.027038217E0,-2.791549545E-3,-3.393028080E-1
1.372498246E1,1.006208062E0,-1.164670475E-2,-3.959167302E-1
1.374509546E1,9.228710532E-1,8.157679439E-2,-4.061918855E-1
1.376520846E1,7.943079472E-1,1.440158635E-1,-4.030287564E-1
1.378532146E1,6.623769403E-1,1.230167449E-1,-3.950646520E-1
1.380543446E1,5.689874887E-1,4.673203826E-2,-3.893309236E-1
1.382554746E1,5.431019068E-1,-7.982655615E-2,-3.742870688E-1
1.384566046E1,5.605881810E-1,-1.843523979E-1,-3.434511721E-1
1.386577346E1,5.848900676E-1,-2.290581316E-1,-2.751694322E-1
1.388588746E1,5.932615995E-1,-1.593498588E-1,-1.964970529E-1
1.390600046E1,5.523320436E-1,-2.013014629E-2,-1.303534508E-1
1.392611346E1,4.592364728E-1,3.156839684E-2,-9.477172047E-2
1.394622646E1,3.468210399E-1,-4.015216231E-2,-9.536530823E-2
1.396633946E1,2.441391051E-1,-1.414732337E-1,-1.201325879E-1
1.398645246E1,1.471843570E-1,-2.178475112E-1,-1.956254840E-1
1.400656546E1,-6.725694053E-3,-1.551361680E-1,-2.341051549E-1
1.402667846E1,-1.565160304E-1,7.821779698E-3,2.686451748E-2
1.404679146E1,-2.342467159E-1,-2.947556227E-2,5.263702273E-1
1.406690467E1,-3.129159808E-1,1.947577447E-1,8.248189092E-1
1.408701767E1,-2.763446271E-1,5.986362100E-1,8.148183823E-1
1.410713067E1,-2.777500749E-1,8.001438379E-1,5.789141059E-1
1.412724367E1,-1.543226987E-1,5.320533514E-1,2.294518203E-1
1.414735667E1,6.951243430E-2,-4.245241731E-2,-1.121119484E-1
1.416746967E1,3.461821079E-1,-4.041900933E-1,-3.392545283E-1
1.418758267E1,5.936837792E-1,-3.482577503E-1,-3.420231640E-1
1.420769567E1,6.516184211E-1,-2.379266024E-1,-2.270600051E-1
1.422780867E1,4.512259662E-1,-1.321982890E-1,-1.027370840E-1
1.424792167E1,6.997295469E-2,-2.553981915E-2,2.919808216E-2
1.426803567E1,-3.425234258E-1,1.411793940E-2,4.810869694E-2
1.428814867E1,-6.249139905E-1,-2.596480586E-2,-8.614679798E-3
1.430826167E1,-7.396128774E-1,-4.295189306E-2,-1.035349742E-1
1.432837467E1,-7.452713251E-1,-2.992397547E-2,-1.604983956E-1
1.434848767E1,-7.284868360E-1,3.859207779E-2,-1.321283430E-1
1.436860067E1,-7.909666896E-1,4.301591590E-2,-1.627173088E-2
1.438871367E1,-9.012734890E-1,-2.773742750E-2,1.903755665E-1
1.440882667E1,-9.747269154E-1,-8.127257973E-2,4.220776558E-1
1.442893967E1,-9.783527851E-1,-2.632412873E-2,5.488818288E-1
1.444905267E1,-8.968535662E-1,8.176051080E-2,5.372834206E-1
1.446916567E1,-7.039915323E-1,2.358357161E-1,3.600757122E-1
1.448927867E1,-4.804050326E-1,2.462131679E-1,1.399224252E-1
1.450939167E1,-3.159158826E-1,3.916393034E-3,1.180830318E-2
1.452950467E1,-2.353792638E-1,-2.030939907E-1,4.697254673E-2
1.454961867E1,-2.332393378E-1,-1.943109035E-1,1.775369793E-1
1.456973167E1,-2.919841707E-1,-8.635051548E-2,3.390410244E-1
1.458984467E1,-3.576750159E-1,7.849515975E-2,4.136865139E-1
1.460995767E1,-3.897872865E-1,1.368322968E-1,3.884998858E-1
1.463007067E1,-2.444022447E-1,2.003791332E-1,1.889358461E-1
1.465018367E1,4.493256100E-3,7.062122226E-1,-3.001308143E-1
1.467029667E1,1.779277176E-1,9.246461391E-1,-9.466213584E-1
1.469040967E1,4.602654278E-1,-1.331491023E-1,-9.203671217E-1
1.471052267E1,4.188642502E-1,-9.749497175E-1,-5.544834733E-1
1.473063567E1,1.821308583E-1,-9.756398797E-1,-1.441880912E-1
1.475074867E1,-8.884482086E-2,-6.777556539E-1,1.027096435E-1
1.477086167E1,-3.414196074E-1,-1.023732796E-1,1.635306180E-1
1.479097467E1,-5.693197250E-1,3.867634237E-1,1.220883355E-1
1.481108767E1,-6.388970017E-1,4.562084973E-1,4.114576802E-2
1.483120067E1,-5.274816751E-1,2.806619108E-1,-1.319331024E-2
1.485131367E1,-3.142776787E-1,4.165359586E-2,8.661323041E-2
1.487142667E1,-1.021388993E-1,-1.566735804E-1,2.474533170E-1
1.489153967E1,5.469140038E-2,-2.470870763E-1,3.413531482E-1
1.491165267E1,1.419053674E-1,-1.237884313E-1,4.365382493E-1
1.493176567E1,2.409534454E-1,5.548991263E-2,4.218690693E-1
1.495187867E1,3.445850611E-1,1.717661023E-1,2.787669003E-1
